,material,compatibility,chemical
18,Fluorocarbon (FKM),N/A,Benzonitrile
19,Hastelloy-C®,C - Fair,Benzonitrile
20,Hypalon®,N/A,Benzonitrile
21,Hytrel®,N/A,Benzonitrile
22,Kalrez,N/A,Benzonitrile
23,Kel-F®,A2 - Excellent,Benzonitrile
24,LDPE,N/A,Benzonitrile
25,Natural rubber,N/A,Benzonitrile
26,Neoprene,N/A,Benzonitrile
27,NORYL®,N/A,Benzonitrile
28,Nylon,N/A,Benzonitrile
29,Polycarbonate,A1 - Excellent,Benzonitrile
30,Polyetherether Ketone (PEEK),N/A,Benzonitrile
31,Polypropylene,N/A,Benzonitrile
32,Polyurethane,N/A,Benzonitrile
33,PPS (Ryton®),N/A,Benzonitrile
34,PTFE,A2 - Excellent,Benzonitrile
35,PVC,N/A,Benzonitrile
36,PVDF (Kynar®),N/A,Benzonitrile
37,Silicone,A1 - Excellent,Benzonitrile
38,stainless steel - 304,D - Poor,Benzonitrile
39,stainless steel - 316,D - Poor,Benzonitrile
40,Titanium,N/A,Benzonitrile
41,Tygon®,N/A,Benzonitrile
42,Viton®,N/A,Benzonitrile
0,,,Benzyl Chloride
1,ABS plastic,D - Poor,Benzyl Chloride
2,Acetal (Delrin®),A - Excellent,Benzyl Chloride
3,Aluminum,D - Poor,Benzyl Chloride
4,Brass,N/A,Benzyl Chloride
5,Bronze,D - Poor,Benzyl Chloride
6,Buna N (Nitrile),D - Poor,Benzyl Chloride
7,Carbon graphite,A1 - Excellent,Benzyl Chloride
8,Carbon Steel,D - Poor,Benzyl Chloride
9,Carpenter 20,N/A,Benzyl Chloride
10,Cast iron,N/A,Benzyl Chloride
11,Ceramic Al203,N/A,Benzyl Chloride
12,Ceramic magnet,N/A,Benzyl Chloride
13,ChemRaz (FFKM),A - Excellent,Benzyl Chloride
14,Copper,D - Poor,Benzyl Chloride
15,CPVC,N/A,Benzyl Chloride
16,EPDM,D - Poor,Benzyl Chloride
17,Epoxy,N/A,Benzyl Chloride
18,Fluorocarbon (FKM),A - Excellent,Benzyl Chloride
19,Hastelloy-C®,C - Fair,Benzyl Chloride
20,Hypalon®,D - Poor,Benzyl Chloride
21,Hytrel®,N/A,Benzyl Chloride
22,Kalrez,A - Excellent,Benzyl Chloride
23,Kel-F®,N/A,Benzyl Chloride
24,LDPE,N/A,Benzyl Chloride
25,Natural rubber,D - Poor,Benzyl Chloride
26,Neoprene,D - Poor,Benzyl Chloride
27,NORYL®,D - Poor,Benzyl Chloride
28,Nylon,A2 - Excellent,Benzyl Chloride
29,Polycarbonate,N/A,Benzyl Chloride
30,Polyetherether Ketone (PEEK),N/A,Benzyl Chloride
31,Polypropylene,C1 - Fair,Benzyl Chloride
32,Polyurethane,D - Poor,Benzyl Chloride
33,PPS (Ryton®),N/A,Benzyl Chloride
34,PTFE,N/A,Benzyl Chloride
35,PVC,N/A,Benzyl Chloride
36,PVDF (Kynar®),N/A,Benzyl Chloride
37,Silicone,D - Poor,Benzyl Chloride
38,stainless steel - 304,C1 - Fair,Benzyl Chloride
39,stainless steel - 316,B1 - Good,Benzyl Chloride
40,Titanium,N/A,Benzyl Chloride
41,Tygon®,N/A,Benzyl Chloride
42,Viton®,A2 - Excellent,Benzyl Chloride
0,,,Bleaching Liquors
1,ABS plastic,N/A,Bleaching Liquors
2,Acetal (Delrin®),N/A,Bleaching Liquors
3,Aluminum,N/A,Bleaching Liquors
4,Brass,N/A,Bleaching Liquors
5,Bronze,N/A,Bleaching Liquors
6,Buna N (Nitrile),D - Poor,Bleaching Liquors
7,Carbon graphite,N/A,Bleaching Liquors
8,Carbon Steel,N/A,Bleaching Liquors
9,Carpenter 20,N/A,Bleaching Liquors
10,Cast iron,N/A,Bleaching Liquors
11,Ceramic Al203,N/A,Bleaching Liquors
12,Ceramic magnet,N/A,Bleaching Liquors
13,ChemRaz (FFKM),A - Excellent,Bleaching Liquors
14,Copper,N/A,Bleaching Liquors
15,CPVC,N/A,Bleaching Liquors
16,EPDM,A - Excellent,Bleaching Liquors
17,Epoxy,D - Poor,Bleaching Liquors
18,Fluorocarbon (FKM),A - Excellent,Bleaching Liquors
19,Hastelloy-C®,N/A,Bleaching Liquors
20,Hypalon®,A - Excellent,Bleaching Liquors
21,Hytrel®,N/A,Bleaching Liquors
22,Kalrez,N/A,Bleaching Liquors
23,Kel-F®,N/A,Bleaching Liquors
24,LDPE,A1 - Excellent,Bleaching Liquors
25,Natural rubber,D - Poor,Bleaching Liquors
26,Neoprene,D - Poor,Bleaching Liquors
27,NORYL®,N/A,Bleaching Liquors
28,Nylon,C - Fair,Bleaching Liquors
29,Polycarbonate,N/A,Bleaching Liquors
30,Polyetherether Ketone (PEEK),N/A,Bleaching Liquors
31,Polypropylene,A1 - Excellent,Bleaching Liquors
32,Polyurethane,D - Poor,Bleaching Liquors
33,PPS (Ryton®),N/A,Bleaching Liquors
34,PTFE,A - Excellent,Bleaching Liquors
35,PVC,A1 - Excellent,Bleaching Liquors
36,PVDF (Kynar®),N/A,Bleaching Liquors
37,Silicone,B - Good,Bleaching Liquors
38,stainless steel - 304,N/A,Bleaching Liquors
39,stainless steel - 316,N/A,Bleaching Liquors
40,Titanium,A - Excellent,Bleaching Liquors
41,Tygon®,B - Good,Bleaching Liquors
42,Viton®,A - Excellent,Bleaching Liquors
0,,,Borax (Sodium Borate)
1,ABS plastic,N/A,Borax (Sodium Borate)
2,Acetal (Delrin®),B - Good,Borax (Sodium Borate)
3,Aluminum,B1 - Good,Borax (Sodium Borate)
4,Brass,N/A,Borax (Sodium Borate)
5,Bronze,B - Good,Borax (Sodium Borate)
6,Buna N (Nitrile),B - Good,Borax (Sodium Borate)
7,Carbon graphite,A - Excellent,Borax (Sodium Borate)
8,Carbon Steel,A - Excellent,Borax (Sodium Borate)
9,Carpenter 20,A - Excellent,Borax (Sodium Borate)
10,Cast iron,A - Excellent,Borax (Sodium Borate)
11,Ceramic Al203,N/A,Borax (Sodium Borate)
12,Ceramic magnet,A - Excellent,Borax (Sodium Borate)
13,ChemRaz (FFKM),A - Excellent,Borax (Sodium Borate)
14,Copper,B - Good,Borax (Sodium Borate)
15,CPVC,A - Excellent,Borax (Sodium Borate)
16,EPDM,A - Excellent,Borax (Sodium Borate)
17,Epoxy,A1 - Excellent,Borax (Sodium Borate)
18,Fluorocarbon (FKM),A - Excellent,Borax (Sodium Borate)
19,Hastelloy-C®,B - Good,Borax (Sodium Borate)
20,Hypalon®,A - Excellent,Borax (Sodium Borate)
21,Hytrel®,A1 - Excellent,Borax (Sodium Borate)
22,Kalrez,A - Excellent,Borax (Sodium Borate)
23,Kel-F®,A - Excellent,Borax (Sodium Borate)
24,LDPE,A2 - Excellent,Borax (Sodium Borate)
25,Natural rubber,A - Excellent,Borax (Sodium Borate)
26,Neoprene,A - Excellent,Borax (Sodium Borate)
27,NORYL®,A1 - Excellent,Borax (Sodium Borate)
28,Nylon,A - Excellent,Borax (Sodium Borate)
29,Polycarbonate,N/A,Borax (Sodium Borate)
30,Polyetherether Ketone (PEEK),A - Excellent,Borax (Sodium Borate)
31,Polypropylene,B - Good,Borax (Sodium Borate)
32,Polyurethane,B - Good,Borax (Sodium Borate)
33,PPS (Ryton®),A - Excellent,Borax (Sodium Borate)
34,PTFE,A - Excellent,Borax (Sodium Borate)
35,PVC,A1 - Excellent,Borax (Sodium Borate)
36,PVDF (Kynar®),A - Excellent,Borax (Sodium Borate)
37,Silicone,B - Good,Borax (Sodium Borate)
38,stainless steel - 304,A - Excellent,Borax (Sodium Borate)
39,stainless steel - 316,A - Excellent,Borax (Sodium Borate)
40,Titanium,B - Good,Borax (Sodium Borate)
41,Tygon®,N/A,Borax (Sodium Borate)
42,Viton®,A - Excellent,Borax (Sodium Borate)
0,,,Boric Acid
1,ABS plastic,N/A,Boric Acid
2,Acetal (Delrin®),A - Excellent,Boric Acid
3,Aluminum,D - Poor,Boric Acid
4,Brass,N/A,Boric Acid
5,Bronze,B - Good,Boric Acid
6,Buna N (Nitrile),A - Excellent,Boric Acid
7,Carbon graphite,A - Excellent,Boric Acid
8,Carbon Steel,D - Poor,Boric Acid
9,Carpenter 20,B2 - Good,Boric Acid
10,Cast iron,D - Poor,Boric Acid
11,Ceramic Al203,A - Excellent,Boric Acid
12,Ceramic magnet,A - Excellent,Boric Acid
13,ChemRaz (FFKM),A - Excellent,Boric Acid
14,Copper,B - Good,Boric Acid
15,CPVC,A - Excellent,Boric Acid
16,EPDM,A - Excellent,Boric Acid
17,Epoxy,A1 - Excellent,Boric Acid
18,Fluorocarbon (FKM),A - Excellent,Boric Acid
19,Hastelloy-C®,A - Excellent,Boric Acid
20,Hypalon®,A - Excellent,Boric Acid
21,Hytrel®,A1 - Excellent,Boric Acid
22,Kalrez,A - Excellent,Boric Acid
23,Kel-F®,A - Excellent,Boric Acid
24,LDPE,A2 - Excellent,Boric Acid
25,Natural rubber,A - Excellent,Boric Acid
26,Neoprene,D - Poor,Boric Acid
27,NORYL®,A1 - Excellent,Boric Acid
28,Nylon,B - Good,Boric Acid
29,Polycarbonate,N/A,Boric Acid
30,Polyetherether Ketone (PEEK),A - Excellent,Boric Acid
31,Polypropylene,A - Excellent,Boric Acid
32,Polyurethane,A - Excellent,Boric Acid
33,PPS (Ryton®),A - Excellent,Boric Acid
34,PTFE,A - Excellent,Boric Acid
35,PVC,A2 - Excellent,Boric Acid
36,PVDF (Kynar®),A - Excellent,Boric Acid
37,Silicone,A - Excellent,Boric Acid
38,stainless steel - 304,B2 - Good,Boric Acid
39,stainless steel - 316,A1 - Excellent,Boric Acid
40,Titanium,A - Excellent,Boric Acid
41,Tygon®,A - Excellent,Boric Acid
42,Viton®,A - Excellent,Boric Acid
0,,,Brewery Slop
1,ABS plastic,N/A,Brewery Slop
2,Acetal (Delrin®),B - Good,Brewery Slop
3,Aluminum,N/A,Brewery Slop
4,Brass,N/A,Brewery Slop
5,Bronze,A - Excellent,Brewery Slop
6,Buna N (Nitrile),A - Excellent,Brewery Slop
7,Carbon graphite,N/A,Brewery Slop
8,Carbon Steel,N/A,Brewery Slop
9,Carpenter 20,A - Excellent,Brewery Slop
10,Cast iron,A - Excellent,Brewery Slop
11,Ceramic Al203,N/A,Brewery Slop
12,Ceramic magnet,N/A,Brewery Slop
13,ChemRaz (FFKM),N/A,Brewery Slop
14,Copper,N/A,Brewery Slop
15,CPVC,N/A,Brewery Slop
16,EPDM,N/A,Brewery Slop
17,Epoxy,A - Excellent,Brewery Slop
18,Fluorocarbon (FKM),N/A,Brewery Slop
19,Hastelloy-C®,N/A,Brewery Slop
20,Hypalon®,N/A,Brewery Slop
21,Hytrel®,N/A,Brewery Slop
22,Kalrez,N/A,Brewery Slop
23,Kel-F®,N/A,Brewery Slop
24,LDPE,N/A,Brewery Slop
25,Natural rubber,N/A,Brewery Slop
26,Neoprene,A - Excellent,Brewery Slop
27,NORYL®,N/A,Brewery Slop
28,Nylon,N/A,Brewery Slop
29,Polycarbonate,N/A,Brewery Slop
30,Polyetherether Ketone (PEEK),N/A,Brewery Slop
31,Polypropylene,N/A,Brewery Slop
32,Polyurethane,N/A,Brewery Slop
33,PPS (Ryton®),N/A,Brewery Slop
34,PTFE,N/A,Brewery Slop
35,PVC,N/A,Brewery Slop
36,PVDF (Kynar®),N/A,Brewery Slop
37,Silicone,N/A,Brewery Slop
38,stainless steel - 304,N/A,Brewery Slop
39,stainless steel - 316,A - Excellent,Brewery Slop
40,Titanium,N/A,Brewery Slop
41,Tygon®,N/A,Brewery Slop
42,Viton®,A - Excellent,Brewery Slop
0,,,Bromine
1,ABS plastic,D - Poor,Bromine
2,Acetal (Delrin®),D - Poor,Bromine
3,Aluminum,D - Poor,Bromine
4,Brass,N/A,Bromine
5,Bronze,D - Poor,Bromine
6,Buna N (Nitrile),D - Poor,Bromine
7,Carbon graphite,D - Poor,Bromine
8,Carbon Steel,D - Poor,Bromine
9,Carpenter 20,D - Poor,Bromine
10,Cast iron,N/A,Bromine
11,Ceramic Al203,A - Excellent,Bromine
12,Ceramic magnet,A - Excellent,Bromine
13,ChemRaz (FFKM),A - Excellent,Bromine
14,Copper,N/A,Bromine
15,CPVC,D - Poor,Bromine
16,EPDM,D - Poor,Bromine
17,Epoxy,D - Poor,Bromine
18,Fluorocarbon (FKM),A - Excellent,Bromine
19,Hastelloy-C®,A - Excellent,Bromine
20,Hypalon®,D - Poor,Bromine
21,Hytrel®,D - Poor,Bromine
22,Kalrez,A - Excellent,Bromine
23,Kel-F®,A - Excellent,Bromine
24,LDPE,D - Poor,Bromine
25,Natural rubber,D - Poor,Bromine
26,Neoprene,D - Poor,Bromine
27,NORYL®,A1 - Excellent,Bromine
28,Nylon,D - Poor,Bromine
29,Polycarbonate,C1 - Fair,Bromine
30,Polyetherether Ketone (PEEK),D - Poor,Bromine
31,Polypropylene,D - Poor,Bromine
32,Polyurethane,D - Poor,Bromine
33,PPS (Ryton®),D - Poor,Bromine
34,PTFE,A - Excellent,Bromine
35,PVC,C1 - Fair,Bromine
36,PVDF (Kynar®),A - Excellent,Bromine
37,Silicone,D - Poor,Bromine
38,stainless steel - 304,D - Poor,Bromine
39,stainless steel - 316,D - Poor,Bromine
40,Titanium,D - Poor,Bromine
41,Tygon®,B - Good,Bromine
42,Viton®,A - Excellent,Bromine
0,,,Butadiene
1,ABS plastic,N/A,Butadiene
2,Acetal (Delrin®),A - Excellent,Butadiene
3,Aluminum,A - Excellent,Butadiene
4,Brass,N/A,Butadiene
5,Bronze,C - Fair,Butadiene
6,Buna N (Nitrile),D - Poor,Butadiene
7,Carbon graphite,A - Excellent,Butadiene
8,Carbon Steel,A - Excellent,Butadiene
9,Carpenter 20,A - Excellent,Butadiene
10,Cast iron,N/A,Butadiene
11,Ceramic Al203,N/A,Butadiene
12,Ceramic magnet,N/A,Butadiene
13,ChemRaz (FFKM),A - Excellent,Butadiene
14,Copper,C - Fair,Butadiene
15,CPVC,A1 - Excellent,Butadiene
16,EPDM,C - Fair,Butadiene
17,Epoxy,A1 - Excellent,Butadiene
18,Fluorocarbon (FKM),B - Good,Butadiene
19,Hastelloy-C®,C - Fair,Butadiene
20,Hypalon®,B - Good,Butadiene
21,Hytrel®,N/A,Butadiene
22,Kalrez,A - Excellent,Butadiene
23,Kel-F®,A - Excellent,Butadiene
24,LDPE,D - Poor,Butadiene
25,Natural rubber,D - Poor,Butadiene
26,Neoprene,B - Good,Butadiene
27,NORYL®,D - Poor,Butadiene
28,Nylon,C1 - Fair,Butadiene
29,Polycarbonate,D - Poor,Butadiene
30,Polyetherether Ketone (PEEK),N/A,Butadiene
31,Polypropylene,C - Fair,Butadiene
32,Polyurethane,D - Poor,Butadiene
33,PPS (Ryton®),A1 - Excellent,Butadiene
34,PTFE,A2 - Excellent,Butadiene
35,PVC,C1 - Fair,Butadiene
36,PVDF (Kynar®),A - Excellent,Butadiene
37,Silicone,D - Poor,Butadiene
38,stainless steel - 304,A - Excellent,Butadiene
39,stainless steel - 316,A1 - Excellent,Butadiene
40,Titanium,N/A,Butadiene
41,Tygon®,N/A,Butadiene
42,Viton®,B - Good,Butadiene
0,,,Butane
1,ABS plastic,B - Good,Butane
2,Acetal (Delrin®),A - Excellent,Butane
3,Aluminum,A - Excellent,Butane
4,Brass,N/A,Butane
5,Bronze,C - Fair,Butane
6,Buna N (Nitrile),A - Excellent,Butane
7,Carbon graphite,A - Excellent,Butane
8,Carbon Steel,A - Excellent,Butane
9,Carpenter 20,A - Excellent,Butane
10,Cast iron,N/A,Butane
11,Ceramic Al203,N/A,Butane
12,Ceramic magnet,N/A,Butane
13,ChemRaz (FFKM),A - Excellent,Butane
14,Copper,C - Fair,Butane
15,CPVC,C1 - Fair,Butane
16,EPDM,D - Poor,Butane
17,Epoxy,A1 - Excellent,Butane
18,Fluorocarbon (FKM),A - Excellent,Butane
19,Hastelloy-C®,A - Excellent,Butane
20,Hypalon®,B - Good,Butane
21,Hytrel®,N/A,Butane
22,Kalrez,A - Excellent,Butane
23,Kel-F®,A - Excellent,Butane
24,LDPE,C1 - Fair,Butane
25,Natural rubber,D - Poor,Butane
26,Neoprene,A - Excellent,Butane
27,NORYL®,D - Poor,Butane
28,Nylon,A2 - Excellent,Butane
29,Polycarbonate,D - Poor,Butane
30,Polyetherether Ketone (PEEK),A - Excellent,Butane
31,Polypropylene,A1 - Excellent,Butane
32,Polyurethane,D - Poor,Butane
33,PPS (Ryton®),A - Excellent,Butane
34,PTFE,A - Excellent,Butane
35,PVC,C1 - Fair,Butane
36,PVDF (Kynar®),A - Excellent,Butane
37,Silicone,D - Poor,Butane
38,stainless steel - 304,A2 - Excellent,Butane
39,stainless steel - 316,A2 - Excellent,Butane
40,Titanium,A - Excellent,Butane
41,Tygon®,C - Fair,Butane
42,Viton®,A - Excellent,Butane
0,,,Butanol (Butyl Alcohol)
1,ABS plastic,N/A,Butanol (Butyl Alcohol)
2,Acetal (Delrin®),A - Excellent,Butanol (Butyl Alcohol)
3,Aluminum,B - Good,Butanol (Butyl Alcohol)
4,Brass,N/A,Butanol (Butyl Alcohol)
5,Bronze,A - Excellent,Butanol (Butyl Alcohol)
6,Buna N (Nitrile),A - Excellent,Butanol (Butyl Alcohol)
7,Carbon graphite,A - Excellent,Butanol (Butyl Alcohol)
8,Carbon Steel,B - Good,Butanol (Butyl Alcohol)
9,Carpenter 20,A - Excellent,Butanol (Butyl Alcohol)
10,Cast iron,N/A,Butanol (Butyl Alcohol)
11,Ceramic Al203,N/A,Butanol (Butyl Alcohol)
12,Ceramic magnet,N/A,Butanol (Butyl Alcohol)
13,ChemRaz (FFKM),A - Excellent,Butanol (Butyl Alcohol)
14,Copper,B - Good,Butanol (Butyl Alcohol)
15,CPVC,A - Excellent,Butanol (Butyl Alcohol)
16,EPDM,A2 - Excellent,Butanol (Butyl Alcohol)
17,Epoxy,D - Poor,Butanol (Butyl Alcohol)
18,Fluorocarbon (FKM),A - Excellent,Butanol (Butyl Alcohol)
19,Hastelloy-C®,B - Good,Butanol (Butyl Alcohol)
20,Hypalon®,A - Excellent,Butanol (Butyl Alcohol)
21,Hytrel®,B1 - Good,Butanol (Butyl Alcohol)
22,Kalrez,A - Excellent,Butanol (Butyl Alcohol)
23,Kel-F®,A1 - Excellent,Butanol (Butyl Alcohol)
24,LDPE,B2 - Good,Butanol (Butyl Alcohol)
25,Natural rubber,A - Excellent,Butanol (Butyl Alcohol)
26,Neoprene,A - Excellent,Butanol (Butyl Alcohol)
27,NORYL®,A - Excellent,Butanol (Butyl Alcohol)
28,Nylon,B1 - Good,Butanol (Butyl Alcohol)
29,Polycarbonate,B1 - Good,Butanol (Butyl Alcohol)
30,Polyetherether Ketone (PEEK),A - Excellent,Butanol (Butyl Alcohol)
31,Polypropylene,A1 - Excellent,Butanol (Butyl Alcohol)
32,Polyurethane,D - Poor,Butanol (Butyl Alcohol)
33,PPS (Ryton®),A - Excellent,Butanol (Butyl Alcohol)
34,PTFE,A2 - Excellent,Butanol (Butyl Alcohol)
35,PVC,C1 - Fair,Butanol (Butyl Alcohol)
36,PVDF (Kynar®),A - Excellent,Butanol (Butyl Alcohol)
37,Silicone,B - Good,Butanol (Butyl Alcohol)
38,stainless steel - 304,A - Excellent,Butanol (Butyl Alcohol)
39,stainless steel - 316,A1 - Excellent,Butanol (Butyl Alcohol)
40,Titanium,B - Good,Butanol (Butyl Alcohol)
41,Tygon®,B - Good,Butanol (Butyl Alcohol)
42,Viton®,A - Excellent,Butanol (Butyl Alcohol)
0,,,Butter
1,ABS plastic,B - Good,Butter
2,Acetal (Delrin®),A - Excellent,Butter
3,Aluminum,A - Excellent,Butter
4,Brass,N/A,Butter
5,Bronze,D - Poor,Butter
6,Buna N (Nitrile),A - Excellent,Butter
7,Carbon graphite,N/A,Butter
8,Carbon Steel,N/A,Butter
9,Carpenter 20,N/A,Butter
10,Cast iron,D - Poor,Butter
11,Ceramic Al203,N/A,Butter
12,Ceramic magnet,N/A,Butter
13,ChemRaz (FFKM),A - Excellent,Butter
14,Copper,N/A,Butter
15,CPVC,N/A,Butter
16,EPDM,A - Excellent,Butter
17,Epoxy,A - Excellent,Butter
18,Fluorocarbon (FKM),A - Excellent,Butter
19,Hastelloy-C®,N/A,Butter
20,Hypalon®,B - Good,Butter
21,Hytrel®,N/A,Butter
22,Kalrez,A - Excellent,Butter
23,Kel-F®,N/A,Butter
24,LDPE,N/A,Butter
25,Natural rubber,D - Poor,Butter
26,Neoprene,B - Good,Butter
27,NORYL®,B - Good,Butter
28,Nylon,N/A,Butter
29,Polycarbonate,N/A,Butter
30,Polyetherether Ketone (PEEK),N/A,Butter
31,Polypropylene,N/A,Butter
32,Polyurethane,D - Poor,Butter
33,PPS (Ryton®),N/A,Butter
34,PTFE,A - Excellent,Butter
35,PVC,N/A,Butter
36,PVDF (Kynar®),N/A,Butter
37,Silicone,B - Good,Butter
38,stainless steel - 304,C - Fair,Butter
39,stainless steel - 316,A - Excellent,Butter
40,Titanium,N/A,Butter
41,Tygon®,B - Good,Butter
42,Viton®,A - Excellent,Butter
0,,,Buttermilk
1,ABS plastic,B - Good,Buttermilk
2,Acetal (Delrin®),A - Excellent,Buttermilk
3,Aluminum,A - Excellent,Buttermilk
4,Brass,N/A,Buttermilk
5,Bronze,D - Poor,Buttermilk
6,Buna N (Nitrile),A - Excellent,Buttermilk
7,Carbon graphite,A - Excellent,Buttermilk
8,Carbon Steel,D - Poor,Buttermilk
9,Carpenter 20,N/A,Buttermilk
10,Cast iron,D - Poor,Buttermilk
11,Ceramic Al203,N/A,Buttermilk
12,Ceramic magnet,N/A,Buttermilk
13,ChemRaz (FFKM),N/A,Buttermilk
14,Copper,N/A,Buttermilk
15,CPVC,A1 - Excellent,Buttermilk
16,EPDM,A1 - Excellent,Buttermilk
17,Epoxy,A1 - Excellent,Buttermilk
18,Fluorocarbon (FKM),A - Excellent,Buttermilk
19,Hastelloy-C®,A - Excellent,Buttermilk
20,Hypalon®,N/A,Buttermilk
21,Hytrel®,N/A,Buttermilk
22,Kalrez,N/A,Buttermilk
23,Kel-F®,A - Excellent,Buttermilk
24,LDPE,A1 - Excellent,Buttermilk
25,Natural rubber,D - Poor,Buttermilk
26,Neoprene,D - Poor,Buttermilk
27,NORYL®,A - Excellent,Buttermilk
28,Nylon,B1 - Good,Buttermilk
29,Polycarbonate,A1 - Excellent,Buttermilk
30,Polyetherether Ketone (PEEK),N/A,Buttermilk
31,Polypropylene,A1 - Excellent,Buttermilk
32,Polyurethane,A - Excellent,Buttermilk
33,PPS (Ryton®),N/A,Buttermilk
34,PTFE,A - Excellent,Buttermilk
35,PVC,A1 - Excellent,Buttermilk
36,PVDF (Kynar®),N/A,Buttermilk
37,Silicone,A - Excellent,Buttermilk
38,stainless steel - 304,A - Excellent,Buttermilk
39,stainless steel - 316,A - Excellent,Buttermilk
40,Titanium,N/A,Buttermilk
41,Tygon®,B - Good,Buttermilk
42,Viton®,A - Excellent,Buttermilk
0,,,Butyl Amine
1,ABS plastic,N/A,Butyl Amine
2,Acetal (Delrin®),C1 - Fair,Butyl Amine
3,Aluminum,A2 - Excellent,Butyl Amine
4,Brass,N/A,Butyl Amine
5,Bronze,B - Good,Butyl Amine
6,Buna N (Nitrile),N/A,Butyl Amine
7,Carbon graphite,A2 - Excellent,Butyl Amine
8,Carbon Steel,A - Excellent,Butyl Amine
9,Carpenter 20,N/A,Butyl Amine
10,Cast iron,N/A,Butyl Amine
11,Ceramic Al203,N/A,Butyl Amine
12,Ceramic magnet,N/A,Butyl Amine
13,ChemRaz (FFKM),B - Good,Butyl Amine
14,Copper,N/A,Butyl Amine
15,CPVC,N/A,Butyl Amine
16,EPDM,N/A,Butyl Amine
17,Epoxy,B2 - Good,Butyl Amine
18,Fluorocarbon (FKM),D - Poor,Butyl Amine
19,Hastelloy-C®,B2 - Good,Butyl Amine
20,Hypalon®,N/A,Butyl Amine
21,Hytrel®,N/A,Butyl Amine
22,Kalrez,A - Excellent,Butyl Amine
23,Kel-F®,D - Poor,Butyl Amine
24,LDPE,C1 - Fair,Butyl Amine
25,Natural rubber,D - Poor,Butyl Amine
26,Neoprene,D - Poor,Butyl Amine
27,NORYL®,D - Poor,Butyl Amine
28,Nylon,A2 - Excellent,Butyl Amine
29,Polycarbonate,D - Poor,Butyl Amine
30,Polyetherether Ketone (PEEK),A - Excellent,Butyl Amine
31,Polypropylene,B1 - Good,Butyl Amine
32,Polyurethane,D - Poor,Butyl Amine
33,PPS (Ryton®),D - Poor,Butyl Amine
34,PTFE,A2 - Excellent,Butyl Amine
35,PVC,D - Poor,Butyl Amine
36,PVDF (Kynar®),A1 - Excellent,Butyl Amine
37,Silicone,B1 - Good,Butyl Amine
38,stainless steel - 304,N/A,Butyl Amine
39,stainless steel - 316,A - Excellent,Butyl Amine
40,Titanium,B2 - Good,Butyl Amine
41,Tygon®,D - Poor,Butyl Amine
42,Viton®,D - Poor,Butyl Amine
0,,,Butyl Ether
1,ABS plastic,N/A,Butyl Ether
2,Acetal (Delrin®),D - Poor,Butyl Ether
3,Aluminum,A1 - Excellent,Butyl Ether
4,Brass,N/A,Butyl Ether
5,Bronze,N/A,Butyl Ether
6,Buna N (Nitrile),B2 - Good,Butyl Ether
7,Carbon graphite,A1 - Excellent,Butyl Ether
8,Carbon Steel,A - Excellent,Butyl Ether
9,Carpenter 20,N/A,Butyl Ether
10,Cast iron,N/A,Butyl Ether
11,Ceramic Al203,N/A,Butyl Ether
12,Ceramic magnet,N/A,Butyl Ether
13,ChemRaz (FFKM),N/A,Butyl Ether
14,Copper,N/A,Butyl Ether
15,CPVC,D - Poor,Butyl Ether
16,EPDM,D - Poor,Butyl Ether
17,Epoxy,A1 - Excellent,Butyl Ether
18,Fluorocarbon (FKM),D - Poor,Butyl Ether
19,Hastelloy-C®,N/A,Butyl Ether
20,Hypalon®,N/A,Butyl Ether
21,Hytrel®,N/A,Butyl Ether
22,Kalrez,N/A,Butyl Ether
23,Kel-F®,A1 - Excellent,Butyl Ether
24,LDPE,N/A,Butyl Ether
25,Natural rubber,D - Poor,Butyl Ether
26,Neoprene,D - Poor,Butyl Ether
27,NORYL®,D - Poor,Butyl Ether
28,Nylon,A2 - Excellent,Butyl Ether
29,Polycarbonate,N/A,Butyl Ether
30,Polyetherether Ketone (PEEK),N/A,Butyl Ether
31,Polypropylene,D - Poor,Butyl Ether
32,Polyurethane,N/A,Butyl Ether
33,PPS (Ryton®),A2 - Excellent,Butyl Ether
34,PTFE,A1 - Excellent,Butyl Ether
35,PVC,A2 - Excellent,Butyl Ether
36,PVDF (Kynar®),A1 - Excellent,Butyl Ether
37,Silicone,D - Poor,Butyl Ether
38,stainless steel - 304,N/A,Butyl Ether
39,stainless steel - 316,A1 - Excellent,Butyl Ether
40,Titanium,N/A,Butyl Ether
41,Tygon®,A2 - Excellent,Butyl Ether
42,Viton®,D - Poor,Butyl Ether
0,,,Butyl Phthalate
1,ABS plastic,N/A,Butyl Phthalate
2,Acetal (Delrin®),N/A,Butyl Phthalate
3,Aluminum,B2 - Good,Butyl Phthalate
4,Brass,N/A,Butyl Phthalate
5,Bronze,N/A,Butyl Phthalate
6,Buna N (Nitrile),D - Poor,Butyl Phthalate
7,Carbon graphite,A2 - Excellent,Butyl Phthalate
8,Carbon Steel,D - Poor,Butyl Phthalate
9,Carpenter 20,N/A,Butyl Phthalate
10,Cast iron,N/A,Butyl Phthalate
11,Ceramic Al203,N/A,Butyl Phthalate
12,Ceramic magnet,N/A,Butyl Phthalate
13,ChemRaz (FFKM),A - Excellent,Butyl Phthalate
14,Copper,N/A,Butyl Phthalate
15,CPVC,D - Poor,Butyl Phthalate
16,EPDM,B2 - Good,Butyl Phthalate
17,Epoxy,B2 - Good,Butyl Phthalate
