,material,compatibility,chemical
8963,stainless steel - 304,A1 - Excellent,Magnesium Bisulfate
8964,stainless steel - 316,A1 - Excellent,Magnesium Bisulfate
8965,Tygon®,A2 - Excellent,Magnesium Bisulfate
8966,ABS plastic,B - Good,Magnesium Carbonate
8967,Acetal (Delrin®),A - Excellent,Magnesium Carbonate
8968,Aluminum,A - Excellent,Magnesium Carbonate
8969,Bronze,A - Excellent,Magnesium Carbonate
8970,Buna N (Nitrile),A2 - Excellent,Magnesium Carbonate
8971,Carpenter 20,A - Excellent,Magnesium Carbonate
8972,Ceramic Al203,A - Excellent,Magnesium Carbonate
8973,Ceramic magnet,A - Excellent,Magnesium Carbonate
8974,Copper,A - Excellent,Magnesium Carbonate
8975,CPVC,A2 - Excellent,Magnesium Carbonate
8976,EPDM,A - Excellent,Magnesium Carbonate
8977,Epoxy,A - Excellent,Magnesium Carbonate
8978,Fluorocarbon (FKM),A - Excellent,Magnesium Carbonate
8979,Hastelloy-C®,B - Good,Magnesium Carbonate
8980,Hypalon®,A - Excellent,Magnesium Carbonate
8981,LDPE,B - Good,Magnesium Carbonate
8982,Neoprene,A - Excellent,Magnesium Carbonate
8983,NORYL®,A2 - Excellent,Magnesium Carbonate
8984,Polycarbonate,A1 - Excellent,Magnesium Carbonate
8985,Polypropylene,A - Excellent,Magnesium Carbonate
8986,Polyurethane,B - Good,Magnesium Carbonate
8987,PTFE,A1 - Excellent,Magnesium Carbonate
8988,PVC,B - Good,Magnesium Carbonate
8989,PVDF (Kynar®),A - Excellent,Magnesium Carbonate
8990,stainless steel - 304,B - Good,Magnesium Carbonate
8991,stainless steel - 316,B - Good,Magnesium Carbonate
8992,Titanium,A - Excellent,Magnesium Carbonate
8993,Viton®,A - Excellent,Magnesium Carbonate
8994,ABS plastic,B - Good,Magnesium Chloride
8995,Acetal (Delrin®),B1 - Good,Magnesium Chloride
8996,Aluminum,D - Poor,Magnesium Chloride
8997,Brass,D - Poor,Magnesium Chloride
8998,Bronze,B - Good,Magnesium Chloride
8999,Buna N (Nitrile),A2 - Excellent,Magnesium Chloride
9000,Carbon graphite,A2 - Excellent,Magnesium Chloride
9001,Carbon Steel,C - Fair,Magnesium Chloride
9002,Carpenter 20,C - Fair,Magnesium Chloride
9003,Cast iron,D - Poor,Magnesium Chloride
9004,Ceramic Al203,A2 - Excellent,Magnesium Chloride
9005,Ceramic magnet,A - Excellent,Magnesium Chloride
9006,ChemRaz (FFKM),A - Excellent,Magnesium Chloride
9007,Copper,A2 - Excellent,Magnesium Chloride
9008,CPVC,A - Excellent,Magnesium Chloride
9009,EPDM,A - Excellent,Magnesium Chloride
9010,Epoxy,A - Excellent,Magnesium Chloride
9011,Fluorocarbon (FKM),A - Excellent,Magnesium Chloride
9012,Hastelloy-C®,A2 - Excellent,Magnesium Chloride
9013,Hypalon®,A2 - Excellent,Magnesium Chloride
9014,Hytrel®,C - Fair,Magnesium Chloride
9015,Kalrez,A - Excellent,Magnesium Chloride
9016,Kel-F®,A - Excellent,Magnesium Chloride
9017,LDPE,A1 - Excellent,Magnesium Chloride
9018,Natural rubber,A - Excellent,Magnesium Chloride
9019,Neoprene,A - Excellent,Magnesium Chloride
9020,NORYL®,A1 - Excellent,Magnesium Chloride
9021,Nylon,A1 - Excellent,Magnesium Chloride
9022,Polycarbonate,A2 - Excellent,Magnesium Chloride
9023,Polyetherether Ketone (PEEK),B - Good,Magnesium Chloride
9024,Polypropylene,A2 - Excellent,Magnesium Chloride
9025,Polyurethane,A - Excellent,Magnesium Chloride
9026,PPS (Ryton®),A1 - Excellent,Magnesium Chloride
9027,PTFE,A - Excellent,Magnesium Chloride
9028,PVC,B - Good,Magnesium Chloride
9029,PVDF (Kynar®),A - Excellent,Magnesium Chloride
9030,Silicone,A - Excellent,Magnesium Chloride
9031,stainless steel - 304,D - Poor,Magnesium Chloride
9032,stainless steel - 316,D - Poor,Magnesium Chloride
9033,Titanium,A2 - Excellent,Magnesium Chloride
9034,Tygon®,A - Excellent,Magnesium Chloride
9035,Viton®,A2 - Excellent,Magnesium Chloride
9036,ABS plastic,B - Good,Magnesium Hydroxide
9037,Acetal (Delrin®),A - Excellent,Magnesium Hydroxide
9038,Aluminum,C1 - Fair,Magnesium Hydroxide
9039,Brass,D - Poor,Magnesium Hydroxide
9040,Bronze,B - Good,Magnesium Hydroxide
9041,Buna N (Nitrile),A - Excellent,Magnesium Hydroxide
9042,Carbon graphite,A - Excellent,Magnesium Hydroxide
9043,Carbon Steel,A - Excellent,Magnesium Hydroxide
9044,Carpenter 20,A - Excellent,Magnesium Hydroxide
9045,Cast iron,A - Excellent,Magnesium Hydroxide
9046,Ceramic Al203,A - Excellent,Magnesium Hydroxide
9047,ChemRaz (FFKM),C - Fair,Magnesium Hydroxide
9048,Copper,B - Good,Magnesium Hydroxide
9049,CPVC,A - Excellent,Magnesium Hydroxide
9050,EPDM,A - Excellent,Magnesium Hydroxide
9051,Epoxy,A - Excellent,Magnesium Hydroxide
9052,Fluorocarbon (FKM),A - Excellent,Magnesium Hydroxide
9053,Hastelloy-C®,A - Excellent,Magnesium Hydroxide
9054,Hypalon®,A - Excellent,Magnesium Hydroxide
9055,Hytrel®,C - Fair,Magnesium Hydroxide
9056,Kalrez,A - Excellent,Magnesium Hydroxide
9057,Kel-F®,A - Excellent,Magnesium Hydroxide
9058,LDPE,A2 - Excellent,Magnesium Hydroxide
9059,Natural rubber,A - Excellent,Magnesium Hydroxide
9060,Neoprene,A - Excellent,Magnesium Hydroxide
9061,NORYL®,A2 - Excellent,Magnesium Hydroxide
9062,Nylon,B1 - Good,Magnesium Hydroxide
9063,Polycarbonate,A1 - Excellent,Magnesium Hydroxide
9064,Polyetherether Ketone (PEEK),A - Excellent,Magnesium Hydroxide
9065,Polypropylene,A - Excellent,Magnesium Hydroxide
9066,Polyurethane,D - Poor,Magnesium Hydroxide
9067,PPS (Ryton®),A - Excellent,Magnesium Hydroxide
9068,PTFE,A - Excellent,Magnesium Hydroxide
9069,PVC,A2 - Excellent,Magnesium Hydroxide
9070,PVDF (Kynar®),A - Excellent,Magnesium Hydroxide
9071,Silicone,A - Excellent,Magnesium Hydroxide
9072,stainless steel - 304,B - Good,Magnesium Hydroxide
9073,stainless steel - 316,A1 - Excellent,Magnesium Hydroxide
9074,Titanium,A - Excellent,Magnesium Hydroxide
9075,Tygon®,C - Fair,Magnesium Hydroxide
9076,Viton®,A - Excellent,Magnesium Hydroxide
9077,ABS plastic,B - Good,Magnesium Nitrate
9078,Acetal (Delrin®),A - Excellent,Magnesium Nitrate
9079,Aluminum,B - Good,Magnesium Nitrate
9080,Bronze,A - Excellent,Magnesium Nitrate
9081,Buna N (Nitrile),A - Excellent,Magnesium Nitrate
9082,Carbon Steel,C - Fair,Magnesium Nitrate
9083,Carpenter 20,D - Poor,Magnesium Nitrate
9084,Cast iron,D - Poor,Magnesium Nitrate
9085,Ceramic Al203,A - Excellent,Magnesium Nitrate
9086,Ceramic magnet,A - Excellent,Magnesium Nitrate
9087,Copper,B - Good,Magnesium Nitrate
9088,CPVC,A - Excellent,Magnesium Nitrate
9089,EPDM,A - Excellent,Magnesium Nitrate
9090,Epoxy,A - Excellent,Magnesium Nitrate
9091,Fluorocarbon (FKM),A - Excellent,Magnesium Nitrate
9092,Hastelloy-C®,A - Excellent,Magnesium Nitrate
9093,Hypalon®,A - Excellent,Magnesium Nitrate
9094,LDPE,A2 - Excellent,Magnesium Nitrate
9095,Natural rubber,A - Excellent,Magnesium Nitrate
9096,Neoprene,A - Excellent,Magnesium Nitrate
9097,NORYL®,A1 - Excellent,Magnesium Nitrate
9098,Nylon,A1 - Excellent,Magnesium Nitrate
9099,Polycarbonate,A1 - Excellent,Magnesium Nitrate
9100,Polypropylene,A - Excellent,Magnesium Nitrate
9101,Polyurethane,B - Good,Magnesium Nitrate
9102,PPS (Ryton®),A - Excellent,Magnesium Nitrate
9103,PTFE,A - Excellent,Magnesium Nitrate
9104,PVC,A2 - Excellent,Magnesium Nitrate
9105,PVDF (Kynar®),A - Excellent,Magnesium Nitrate
9106,stainless steel - 304,B - Good,Magnesium Nitrate
9107,stainless steel - 316,B - Good,Magnesium Nitrate
9108,Titanium,A - Excellent,Magnesium Nitrate
9109,Viton®,A - Excellent,Magnesium Nitrate
9110,Acetal (Delrin®),A - Excellent,Magnesium Oxide
9111,Aluminum,B - Good,Magnesium Oxide
9112,Buna N (Nitrile),A - Excellent,Magnesium Oxide
9113,Carpenter 20,A - Excellent,Magnesium Oxide
9114,Cast iron,A - Excellent,Magnesium Oxide
9115,Epoxy,A - Excellent,Magnesium Oxide
9116,Fluorocarbon (FKM),A - Excellent,Magnesium Oxide
9117,Neoprene,A - Excellent,Magnesium Oxide
9118,PTFE,A - Excellent,Magnesium Oxide
9119,stainless steel - 304,A - Excellent,Magnesium Oxide
9120,stainless steel - 316,A - Excellent,Magnesium Oxide
9121,Viton®,C - Fair,Magnesium Oxide
9122,ABS plastic,B2 - Good,Magnesium Sulfate (Epsom Salts)
9123,Acetal (Delrin®),B - Good,Magnesium Sulfate (Epsom Salts)
9124,Aluminum,B1 - Good,Magnesium Sulfate (Epsom Salts)
9125,Brass,A - Excellent,Magnesium Sulfate (Epsom Salts)
9126,Bronze,A - Excellent,Magnesium Sulfate (Epsom Salts)
9127,Buna N (Nitrile),A - Excellent,Magnesium Sulfate (Epsom Salts)
9128,Carbon graphite,A - Excellent,Magnesium Sulfate (Epsom Salts)
9129,Carbon Steel,B - Good,Magnesium Sulfate (Epsom Salts)
9130,Carpenter 20,C - Fair,Magnesium Sulfate (Epsom Salts)
9131,Cast iron,A - Excellent,Magnesium Sulfate (Epsom Salts)
9132,Copper,A - Excellent,Magnesium Sulfate (Epsom Salts)
9133,CPVC,A1 - Excellent,Magnesium Sulfate (Epsom Salts)
9134,EPDM,A - Excellent,Magnesium Sulfate (Epsom Salts)
9135,Epoxy,A - Excellent,Magnesium Sulfate (Epsom Salts)
9136,Fluorocarbon (FKM),A - Excellent,Magnesium Sulfate (Epsom Salts)
9137,Hastelloy-C®,B - Good,Magnesium Sulfate (Epsom Salts)
9138,Hypalon®,A - Excellent,Magnesium Sulfate (Epsom Salts)
9139,Kalrez,A - Excellent,Magnesium Sulfate (Epsom Salts)
9140,Kel-F®,A - Excellent,Magnesium Sulfate (Epsom Salts)
9141,LDPE,A2 - Excellent,Magnesium Sulfate (Epsom Salts)
9142,Natural rubber,B - Good,Magnesium Sulfate (Epsom Salts)
9143,Neoprene,A - Excellent,Magnesium Sulfate (Epsom Salts)
9144,NORYL®,A1 - Excellent,Magnesium Sulfate (Epsom Salts)
9145,Nylon,A1 - Excellent,Magnesium Sulfate (Epsom Salts)
9146,Polycarbonate,A1 - Excellent,Magnesium Sulfate (Epsom Salts)
9147,Polyetherether Ketone (PEEK),A - Excellent,Magnesium Sulfate (Epsom Salts)
9148,Polypropylene,A - Excellent,Magnesium Sulfate (Epsom Salts)
9149,Polyurethane,D - Poor,Magnesium Sulfate (Epsom Salts)
9150,PPS (Ryton®),A - Excellent,Magnesium Sulfate (Epsom Salts)
9151,PTFE,A - Excellent,Magnesium Sulfate (Epsom Salts)
9152,PVC,A1 - Excellent,Magnesium Sulfate (Epsom Salts)
9153,PVDF (Kynar®),A - Excellent,Magnesium Sulfate (Epsom Salts)
9154,Silicone,A - Excellent,Magnesium Sulfate (Epsom Salts)
9155,stainless steel - 304,A - Excellent,Magnesium Sulfate (Epsom Salts)
9156,stainless steel - 316,B - Good,Magnesium Sulfate (Epsom Salts)
9157,Titanium,A1 - Excellent,Magnesium Sulfate (Epsom Salts)
9158,Tygon®,B - Good,Magnesium Sulfate (Epsom Salts)
9159,Viton®,A - Excellent,Magnesium Sulfate (Epsom Salts)
9160,Acetal (Delrin®),A - Excellent,Maleic Acid
9161,Aluminum,B1 - Good,Maleic Acid
9162,Bronze,B - Good,Maleic Acid
9163,Buna N (Nitrile),D - Poor,Maleic Acid
9164,Carbon graphite,A - Excellent,Maleic Acid
9165,Carbon Steel,D - Poor,Maleic Acid
9166,Carpenter 20,A - Excellent,Maleic Acid
9167,Cast iron,A - Excellent,Maleic Acid
9168,ChemRaz (FFKM),A - Excellent,Maleic Acid
9169,CPVC,A - Excellent,Maleic Acid
9170,EPDM,D - Poor,Maleic Acid
9171,Epoxy,A - Excellent,Maleic Acid
9172,Fluorocarbon (FKM),A - Excellent,Maleic Acid
9173,Hastelloy-C®,B - Good,Maleic Acid
9174,Hypalon®,D - Poor,Maleic Acid
9175,Kalrez,A - Excellent,Maleic Acid
9176,LDPE,B2 - Good,Maleic Acid
9177,Natural rubber,B - Good,Maleic Acid
9178,Neoprene,D - Poor,Maleic Acid
9179,NORYL®,A1 - Excellent,Maleic Acid
9180,Nylon,A - Excellent,Maleic Acid
9181,Polyetherether Ketone (PEEK),A - Excellent,Maleic Acid
9182,Polypropylene,A - Excellent,Maleic Acid
9183,Polyurethane,D - Poor,Maleic Acid
9184,PPS (Ryton®),B - Good,Maleic Acid
9185,PTFE,A - Excellent,Maleic Acid
9186,PVC,A2 - Excellent,Maleic Acid
9187,PVDF (Kynar®),A - Excellent,Maleic Acid
9188,stainless steel - 304,A - Excellent,Maleic Acid
9189,stainless steel - 316,B - Good,Maleic Acid
9190,Titanium,A - Excellent,Maleic Acid
9191,Tygon®,C - Fair,Maleic Acid
9192,Viton®,A - Excellent,Maleic Acid
9193,Acetal (Delrin®),D - Poor,Maleic Anhydride
9194,Aluminum,A - Excellent,Maleic Anhydride
9195,Buna N (Nitrile),D - Poor,Maleic Anhydride
9196,ChemRaz (FFKM),A - Excellent,Maleic Anhydride
9197,EPDM,D - Poor,Maleic Anhydride
9198,Epoxy,A - Excellent,Maleic Anhydride
9199,Fluorocarbon (FKM),A - Excellent,Maleic Anhydride
9200,Hypalon®,D - Poor,Maleic Anhydride
9201,Kalrez,A - Excellent,Maleic Anhydride
9202,LDPE,D - Poor,Maleic Anhydride
9203,Natural rubber,D - Poor,Maleic Anhydride
9204,Neoprene,D - Poor,Maleic Anhydride
9205,Polypropylene,D - Poor,Maleic Anhydride
9206,PTFE,A - Excellent,Maleic Anhydride
9207,PVDF (Kynar®),A - Excellent,Maleic Anhydride
9208,stainless steel - 304,A - Excellent,Maleic Anhydride
9209,stainless steel - 316,A - Excellent,Maleic Anhydride
9210,Viton®,A - Excellent,Maleic Anhydride
9211,Acetal (Delrin®),A - Excellent,Malic Acid
9212,Aluminum,B1 - Good,Malic Acid
9213,Brass,B - Good,Malic Acid
9214,Bronze,B2 - Good,Malic Acid
9215,Buna N (Nitrile),A - Excellent,Malic Acid
9216,Carbon graphite,B - Good,Malic Acid
9217,Carbon Steel,D - Poor,Malic Acid
9218,Carpenter 20,A - Excellent,Malic Acid
9219,ChemRaz (FFKM),A - Excellent,Malic Acid
9220,Copper,D - Poor,Malic Acid
9221,EPDM,D - Poor,Malic Acid
9222,Fluorocarbon (FKM),A - Excellent,Malic Acid
9223,Hastelloy-C®,B - Good,Malic Acid
9224,Hypalon®,D - Poor,Malic Acid
9225,Kalrez,A - Excellent,Malic Acid
9226,LDPE,B2 - Good,Malic Acid
9227,Natural rubber,B - Good,Malic Acid
9228,Neoprene,D - Poor,Malic Acid
9229,Nylon,A - Excellent,Malic Acid
9230,Polypropylene,A1 - Excellent,Malic Acid
9231,PTFE,A - Excellent,Malic Acid
9232,PVC,A2 - Excellent,Malic Acid
9233,PVDF (Kynar®),A - Excellent,Malic Acid
9234,Silicone,B - Good,Malic Acid
9235,stainless steel - 304,A - Excellent,Malic Acid
9236,stainless steel - 316,A2 - Excellent,Malic Acid
9237,Titanium,A - Excellent,Malic Acid
9238,Tygon®,A - Excellent,Malic Acid
9239,Viton®,A - Excellent,Malic Acid
9240,ABS plastic,B2 - Good,Manganese Sulfate
9241,Acetal (Delrin®),A1 - Excellent,Manganese Sulfate
9242,Aluminum,B1 - Good,Manganese Sulfate
9243,Brass,D - Poor,Manganese Sulfate
9244,Bronze,A2 - Excellent,Manganese Sulfate
9245,Buna N (Nitrile),A2 - Excellent,Manganese Sulfate
9246,Carbon graphite,A2 - Excellent,Manganese Sulfate
9247,Carbon Steel,B - Good,Manganese Sulfate
9248,Carpenter 20,C - Fair,Manganese Sulfate
9249,Cast iron,A - Excellent,Manganese Sulfate
9250,Ceramic Al203,A - Excellent,Manganese Sulfate
9251,ChemRaz (FFKM),A - Excellent,Manganese Sulfate
9252,Copper,B - Good,Manganese Sulfate
9253,CPVC,A - Excellent,Manganese Sulfate
9254,EPDM,A2 - Excellent,Manganese Sulfate
9255,Fluorocarbon (FKM),A - Excellent,Manganese Sulfate
9256,Hastelloy-C®,A2 - Excellent,Manganese Sulfate
9257,Kalrez,A - Excellent,Manganese Sulfate
9258,Kel-F®,A1 - Excellent,Manganese Sulfate
9259,LDPE,A1 - Excellent,Manganese Sulfate
9260,Natural rubber,A2 - Excellent,Manganese Sulfate
9261,Neoprene,A2 - Excellent,Manganese Sulfate
9262,NORYL®,A2 - Excellent,Manganese Sulfate
9263,Nylon,A2 - Excellent,Manganese Sulfate
9264,Polycarbonate,A1 - Excellent,Manganese Sulfate
9265,Polyurethane,A - Excellent,Manganese Sulfate
9266,PPS (Ryton®),A2 - Excellent,Manganese Sulfate
9267,PTFE,A - Excellent,Manganese Sulfate
9268,PVC,C - Fair,Manganese Sulfate
9269,PVDF (Kynar®),A2 - Excellent,Manganese Sulfate
9270,Silicone,A1 - Excellent,Manganese Sulfate
9271,stainless steel - 304,B - Good,Manganese Sulfate
9272,stainless steel - 316,B2 - Good,Manganese Sulfate
9273,Titanium,A2 - Excellent,Manganese Sulfate
9274,Tygon®,A1 - Excellent,Manganese Sulfate
9275,Viton®,A2 - Excellent,Manganese Sulfate
9276,Acetal (Delrin®),A - Excellent,Mash
9277,Aluminum,A - Excellent,Mash
9278,Buna N (Nitrile),A - Excellent,Mash
9279,Carpenter 20,A - Excellent,Mash
9280,EPDM,A - Excellent,Mash
9281,Epoxy,A - Excellent,Mash
9282,LDPE,A - Excellent,Mash
9283,Neoprene,A - Excellent,Mash
9284,Nylon,A - Excellent,Mash
9285,Polyurethane,A - Excellent,Mash
9286,stainless steel - 304,A - Excellent,Mash
9287,stainless steel - 316,A - Excellent,Mash
9288,Tygon®,A - Excellent,Mash
9289,Viton®,A - Excellent,Mash
9290,Acetal (Delrin®),A - Excellent,Mayonnaise
9291,Aluminum,A - Excellent,Mayonnaise
9292,Buna N (Nitrile),C - Fair,Mayonnaise
9293,Carpenter 20,D - Poor,Mayonnaise
9294,Cast iron,D - Poor,Mayonnaise
9295,Copper,B - Good,Mayonnaise
9296,Epoxy,A - Excellent,Mayonnaise
9297,Fluorocarbon (FKM),A - Excellent,Mayonnaise
9298,Hastelloy-C®,A - Excellent,Mayonnaise
9299,LDPE,D - Poor,Mayonnaise
9300,Natural rubber,D - Poor,Mayonnaise
9301,Neoprene,A - Excellent,Mayonnaise
9302,Nylon,A - Excellent,Mayonnaise
9303,Polyurethane,D - Poor,Mayonnaise
9304,PTFE,A - Excellent,Mayonnaise
9305,PVC,D - Poor,Mayonnaise
9306,PVDF (Kynar®),A - Excellent,Mayonnaise
9307,stainless steel - 304,C - Fair,Mayonnaise
9308,stainless steel - 316,A - Excellent,Mayonnaise
9309,Tygon®,D - Poor,Mayonnaise
9310,Viton®,A - Excellent,Mayonnaise
9311,Acetal (Delrin®),A - Excellent,Melamine
9312,Buna N (Nitrile),C - Fair,Melamine
9313,Carbon graphite,D - Poor,Melamine
9314,Carpenter 20,D - Poor,Melamine
9315,Cast iron,D - Poor,Melamine
9316,ChemRaz (FFKM),A - Excellent,Melamine
9317,CPVC,A2 - Excellent,Melamine
9318,EPDM,A - Excellent,Melamine
9319,Epoxy,A - Excellent,Melamine
9320,Fluorocarbon (FKM),A - Excellent,Melamine
9321,Neoprene,D - Poor,Melamine
9322,Nylon,A - Excellent,Melamine
9323,Polypropylene,A - Excellent,Melamine
9324,Polyurethane,D - Poor,Melamine
9325,PTFE,A - Excellent,Melamine
9326,PVC,D - Poor,Melamine
9327,Silicone,C - Fair,Melamine
9328,stainless steel - 316,D - Poor,Melamine
9329,Tygon®,D - Poor,Melamine
9330,Viton®,A - Excellent,Melamine
9331,ABS plastic,B - Good,Mercuric Chloride (dilute)
9332,Acetal (Delrin®),B - Good,Mercuric Chloride (dilute)
9333,Aluminum,D - Poor,Mercuric Chloride (dilute)
9334,Brass,D - Poor,Mercuric Chloride (dilute)
9335,Bronze,D - Poor,Mercuric Chloride (dilute)
9336,Buna N (Nitrile),A - Excellent,Mercuric Chloride (dilute)
9337,Carbon graphite,C - Fair,Mercuric Chloride (dilute)
9338,Carbon Steel,D - Poor,Mercuric Chloride (dilute)
9339,Carpenter 20,D - Poor,Mercuric Chloride (dilute)
9340,Cast iron,D - Poor,Mercuric Chloride (dilute)
9341,Ceramic Al203,A - Excellent,Mercuric Chloride (dilute)
9342,ChemRaz (FFKM),A - Excellent,Mercuric Chloride (dilute)
9343,Copper,D - Poor,Mercuric Chloride (dilute)
9344,CPVC,A - Excellent,Mercuric Chloride (dilute)
9345,EPDM,A1 - Excellent,Mercuric Chloride (dilute)
9346,Epoxy,A - Excellent,Mercuric Chloride (dilute)
9347,Fluorocarbon (FKM),A - Excellent,Mercuric Chloride (dilute)
9348,Hastelloy-C®,C - Fair,Mercuric Chloride (dilute)
9349,Hypalon®,A - Excellent,Mercuric Chloride (dilute)
9350,Hytrel®,B - Good,Mercuric Chloride (dilute)
9351,Kalrez,A - Excellent,Mercuric Chloride (dilute)
9352,Kel-F®,A - Excellent,Mercuric Chloride (dilute)
9353,LDPE,A - Excellent,Mercuric Chloride (dilute)
9354,Natural rubber,A - Excellent,Mercuric Chloride (dilute)
9355,Neoprene,A - Excellent,Mercuric Chloride (dilute)
9356,NORYL®,A2 - Excellent,Mercuric Chloride (dilute)
9357,Nylon,D - Poor,Mercuric Chloride (dilute)
9358,Polycarbonate,A - Excellent,Mercuric Chloride (dilute)
9359,Polyetherether Ketone (PEEK),A - Excellent,Mercuric Chloride (dilute)
9360,Polypropylene,B - Good,Mercuric Chloride (dilute)
9361,Polyurethane,A - Excellent,Mercuric Chloride (dilute)
9362,PPS (Ryton®),A - Excellent,Mercuric Chloride (dilute)
9363,PTFE,A - Excellent,Mercuric Chloride (dilute)
9364,PVC,A - Excellent,Mercuric Chloride (dilute)
9365,PVDF (Kynar®),A - Excellent,Mercuric Chloride (dilute)
9366,stainless steel - 304,D - Poor,Mercuric Chloride (dilute)
9367,stainless steel - 316,D - Poor,Mercuric Chloride (dilute)
9368,Titanium,A1 - Excellent,Mercuric Chloride (dilute)
9369,Tygon®,D - Poor,Mercuric Chloride (dilute)
9370,Viton®,A - Excellent,Mercuric Chloride (dilute)
9371,ABS plastic,B - Good,Mercuric Cyanide
9372,Aluminum,D - Poor,Mercuric Cyanide
9373,Bronze,D - Poor,Mercuric Cyanide
9374,Buna N (Nitrile),A - Excellent,Mercuric Cyanide
9375,Carbon Steel,D - Poor,Mercuric Cyanide
9376,Cast iron,C - Fair,Mercuric Cyanide
9377,Ceramic Al203,A - Excellent,Mercuric Cyanide
9378,ChemRaz (FFKM),A - Excellent,Mercuric Cyanide
9379,Copper,D - Poor,Mercuric Cyanide
9380,CPVC,A - Excellent,Mercuric Cyanide
9381,EPDM,A1 - Excellent,Mercuric Cyanide
9382,Epoxy,A - Excellent,Mercuric Cyanide
9383,Fluorocarbon (FKM),A - Excellent,Mercuric Cyanide
9384,Hastelloy-C®,A - Excellent,Mercuric Cyanide
9385,Kalrez,A - Excellent,Mercuric Cyanide
9386,Kel-F®,D - Poor,Mercuric Cyanide
9387,LDPE,A - Excellent,Mercuric Cyanide
9388,Neoprene,A - Excellent,Mercuric Cyanide
9389,Nylon,A2 - Excellent,Mercuric Cyanide
9390,Polypropylene,B - Good,Mercuric Cyanide
9391,PPS (Ryton®),A - Excellent,Mercuric Cyanide
9392,PTFE,B - Good,Mercuric Cyanide
9393,PVC,A - Excellent,Mercuric Cyanide
9394,PVDF (Kynar®),A - Excellent,Mercuric Cyanide
9395,Silicone,A - Excellent,Mercuric Cyanide
9396,stainless steel - 304,C - Fair,Mercuric Cyanide
9397,stainless steel - 316,C - Fair,Mercuric Cyanide
9398,Titanium,A - Excellent,Mercuric Cyanide
9399,Viton®,A1 - Excellent,Mercuric Cyanide
9400,ABS plastic,C2 - Fair,Mercurous Nitrate
9401,Aluminum,D - Poor,Mercurous Nitrate
9402,Buna N (Nitrile),B1 - Good,Mercurous Nitrate
9403,Carbon graphite,C - Fair,Mercurous Nitrate
9404,Carbon Steel,B - Good,Mercurous Nitrate
9405,Ceramic Al203,A - Excellent,Mercurous Nitrate
9406,Ceramic magnet,A - Excellent,Mercurous Nitrate
9407,ChemRaz (FFKM),A - Excellent,Mercurous Nitrate
9408,CPVC,A2 - Excellent,Mercurous Nitrate
9409,EPDM,A1 - Excellent,Mercurous Nitrate
9410,Fluorocarbon (FKM),A - Excellent,Mercurous Nitrate
9411,Hastelloy-C®,A1 - Excellent,Mercurous Nitrate
9412,Kalrez,A - Excellent,Mercurous Nitrate
9413,LDPE,A - Excellent,Mercurous Nitrate
9414,Natural rubber,B1 - Good,Mercurous Nitrate
9415,Neoprene,B1 - Good,Mercurous Nitrate
9416,NORYL®,A2 - Excellent,Mercurous Nitrate
9417,Polycarbonate,A2 - Excellent,Mercurous Nitrate
9418,Polypropylene,A - Excellent,Mercurous Nitrate
9419,PTFE,A - Excellent,Mercurous Nitrate
9420,PVC,A - Excellent,Mercurous Nitrate
9421,PVDF (Kynar®),A - Excellent,Mercurous Nitrate
9422,stainless steel - 304,A1 - Excellent,Mercurous Nitrate
9423,stainless steel - 316,A1 - Excellent,Mercurous Nitrate
9424,Titanium,A1 - Excellent,Mercurous Nitrate
9425,Tygon®,A2 - Excellent,Mercurous Nitrate
9426,Viton®,A1 - Excellent,Mercurous Nitrate
9427,ABS plastic,B - Good,Mercury
9428,Acetal (Delrin®),A - Excellent,Mercury
9429,Aluminum,D - Poor,Mercury
9430,Brass,D - Poor,Mercury
9431,Bronze,A - Excellent,Mercury
9432,Buna N (Nitrile),A - Excellent,Mercury
9433,Carbon graphite,C - Fair,Mercury
9434,Carbon Steel,C - Fair,Mercury
9435,Carpenter 20,D - Poor,Mercury
9436,Cast iron,A - Excellent,Mercury
9437,Ceramic Al203,A - Excellent,Mercury
9438,Ceramic magnet,A - Excellent,Mercury
9439,ChemRaz (FFKM),A - Excellent,Mercury
9440,Copper,D - Poor,Mercury
9441,CPVC,A - Excellent,Mercury
9442,EPDM,A - Excellent,Mercury
9443,Epoxy,A - Excellent,Mercury
